smoothing_window,threshold,min_duration,min_peak_probability,true_positive_events,false_positive_events,false_negative_events,total_gt_events,total_predicted_events,precision,recall,f1,balanced_accuracy,mcc,cohen_kappa,alarm_rate,suppression_rate,total_events_before_suppression,suppressed_events,retained_events
7,0.08,15,0.99,10,15,13,23,25,0.4,0.434783,0.416667,,,,25,0.9936,3891,3866,25
7,0.09,1,0.5,14,220,9,23,234,0.059829,0.608696,0.108949,,,,234,0.9373,3734,3500,234
7,0.09,1,0.55,13,166,10,23,179,0.072626,0.565217,0.128713,,,,179,0.9521,3734,3555,179
7,0.09,1,0.6,12,128,11,23,140,0.085714,0.521739,0.147239,,,,140,0.9625,3734,3594,140
7,0.09,1,0.65,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.9689,3734,3618,116
7,0.09,1,0.7,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9735,3734,3635,99
7,0.09,1,0.75,12,72,11,23,84,0.142857,0.521739,0.224299,,,,84,0.9775,3734,3650,84
7,0.09,1,0.8,12,55,11,23,67,0.179104,0.521739,0.266667,,,,67,0.9821,3734,3667,67
7,0.09,1,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.985,3734,3678,56
7,0.09,1,0.9,11,32,12,23,43,0.255814,0.478261,0.333333,,,,43,0.9885,3734,3691,43
7,0.09,1,0.95,10,27,13,23,37,0.27027,0.434783,0.333333,,,,37,0.9901,3734,3697,37
7,0.09,1,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.993,3734,3708,26
7,0.09,2,0.5,14,220,9,23,234,0.059829,0.608696,0.108949,,,,234,0.9373,3734,3500,234
7,0.09,2,0.55,13,166,10,23,179,0.072626,0.565217,0.128713,,,,179,0.9521,3734,3555,179
7,0.09,2,0.6,12,128,11,23,140,0.085714,0.521739,0.147239,,,,140,0.9625,3734,3594,140
7,0.09,2,0.65,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.9689,3734,3618,116
7,0.09,2,0.7,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9735,3734,3635,99
7,0.09,2,0.75,12,72,11,23,84,0.142857,0.521739,0.224299,,,,84,0.9775,3734,3650,84
7,0.09,2,0.8,12,55,11,23,67,0.179104,0.521739,0.266667,,,,67,0.9821,3734,3667,67
7,0.09,2,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.985,3734,3678,56
7,0.09,2,0.9,11,32,12,23,43,0.255814,0.478261,0.333333,,,,43,0.9885,3734,3691,43
7,0.09,2,0.95,10,27,13,23,37,0.27027,0.434783,0.333333,,,,37,0.9901,3734,3697,37
7,0.09,2,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.993,3734,3708,26
7,0.09,3,0.5,14,220,9,23,234,0.059829,0.608696,0.108949,,,,234,0.9373,3734,3500,234
7,0.09,3,0.55,13,166,10,23,179,0.072626,0.565217,0.128713,,,,179,0.9521,3734,3555,179
7,0.09,3,0.6,12,128,11,23,140,0.085714,0.521739,0.147239,,,,140,0.9625,3734,3594,140
7,0.09,3,0.65,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.9689,3734,3618,116
7,0.09,3,0.7,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9735,3734,3635,99
7,0.09,3,0.75,12,72,11,23,84,0.142857,0.521739,0.224299,,,,84,0.9775,3734,3650,84
7,0.09,3,0.8,12,55,11,23,67,0.179104,0.521739,0.266667,,,,67,0.9821,3734,3667,67
7,0.09,3,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.985,3734,3678,56
7,0.09,3,0.9,11,32,12,23,43,0.255814,0.478261,0.333333,,,,43,0.9885,3734,3691,43
7,0.09,3,0.95,10,27,13,23,37,0.27027,0.434783,0.333333,,,,37,0.9901,3734,3697,37
7,0.09,3,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.993,3734,3708,26
7,0.09,5,0.5,14,220,9,23,234,0.059829,0.608696,0.108949,,,,234,0.9373,3734,3500,234
7,0.09,5,0.55,13,166,10,23,179,0.072626,0.565217,0.128713,,,,179,0.9521,3734,3555,179
7,0.09,5,0.6,12,128,11,23,140,0.085714,0.521739,0.147239,,,,140,0.9625,3734,3594,140
7,0.09,5,0.65,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.9689,3734,3618,116
7,0.09,5,0.7,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9735,3734,3635,99
7,0.09,5,0.75,12,72,11,23,84,0.142857,0.521739,0.224299,,,,84,0.9775,3734,3650,84
7,0.09,5,0.8,12,55,11,23,67,0.179104,0.521739,0.266667,,,,67,0.9821,3734,3667,67
7,0.09,5,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.985,3734,3678,56
7,0.09,5,0.9,11,32,12,23,43,0.255814,0.478261,0.333333,,,,43,0.9885,3734,3691,43
7,0.09,5,0.95,10,27,13,23,37,0.27027,0.434783,0.333333,,,,37,0.9901,3734,3697,37
7,0.09,5,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.993,3734,3708,26
7,0.09,7,0.5,14,220,9,23,234,0.059829,0.608696,0.108949,,,,234,0.9373,3734,3500,234
7,0.09,7,0.55,13,166,10,23,179,0.072626,0.565217,0.128713,,,,179,0.9521,3734,3555,179
7,0.09,7,0.6,12,128,11,23,140,0.085714,0.521739,0.147239,,,,140,0.9625,3734,3594,140
7,0.09,7,0.65,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.9689,3734,3618,116
7,0.09,7,0.7,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9735,3734,3635,99
7,0.09,7,0.75,12,72,11,23,84,0.142857,0.521739,0.224299,,,,84,0.9775,3734,3650,84
7,0.09,7,0.8,12,55,11,23,67,0.179104,0.521739,0.266667,,,,67,0.9821,3734,3667,67
7,0.09,7,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.985,3734,3678,56
7,0.09,7,0.9,11,32,12,23,43,0.255814,0.478261,0.333333,,,,43,0.9885,3734,3691,43
7,0.09,7,0.95,10,27,13,23,37,0.27027,0.434783,0.333333,,,,37,0.9901,3734,3697,37
7,0.09,7,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.993,3734,3708,26
7,0.09,10,0.5,14,219,9,23,233,0.060086,0.608696,0.109375,,,,233,0.9376,3734,3501,233
7,0.09,10,0.55,13,165,10,23,178,0.073034,0.565217,0.129353,,,,178,0.9523,3734,3556,178
7,0.09,10,0.6,12,127,11,23,139,0.086331,0.521739,0.148148,,,,139,0.9628,3734,3595,139
7,0.09,10,0.65,12,103,11,23,115,0.104348,0.521739,0.173913,,,,115,0.9692,3734,3619,115
7,0.09,10,0.7,12,86,11,23,98,0.122449,0.521739,0.198347,,,,98,0.9738,3734,3636,98
7,0.09,10,0.75,12,71,11,23,83,0.144578,0.521739,0.226415,,,,83,0.9778,3734,3651,83
7,0.09,10,0.8,12,54,11,23,66,0.181818,0.521739,0.269663,,,,66,0.9823,3734,3668,66
7,0.09,10,0.85,12,43,11,23,55,0.218182,0.521739,0.307692,,,,55,0.9853,3734,3679,55
7,0.09,10,0.9,11,31,12,23,42,0.261905,0.478261,0.338462,,,,42,0.9888,3734,3692,42
7,0.09,10,0.95,10,26,13,23,36,0.277778,0.434783,0.338983,,,,36,0.9904,3734,3698,36
7,0.09,10,0.99,10,15,13,23,25,0.4,0.434783,0.416667,,,,25,0.9933,3734,3709,25
7,0.09,15,0.5,13,210,10,23,223,0.058296,0.565217,0.105691,,,,223,0.9403,3734,3511,223
7,0.09,15,0.55,13,158,10,23,171,0.076023,0.565217,0.134021,,,,171,0.9542,3734,3563,171
7,0.09,15,0.6,12,124,11,23,136,0.088235,0.521739,0.150943,,,,136,0.9636,3734,3598,136
7,0.09,15,0.65,12,101,11,23,113,0.106195,0.521739,0.176471,,,,113,0.9697,3734,3621,113
7,0.09,15,0.7,12,85,11,23,97,0.123711,0.521739,0.2,,,,97,0.974,3734,3637,97
7,0.09,15,0.75,12,70,11,23,82,0.146341,0.521739,0.228571,,,,82,0.978,3734,3652,82
7,0.09,15,0.8,12,54,11,23,66,0.181818,0.521739,0.269663,,,,66,0.9823,3734,3668,66
7,0.09,15,0.85,12,43,11,23,55,0.218182,0.521739,0.307692,,,,55,0.9853,3734,3679,55
7,0.09,15,0.9,11,31,12,23,42,0.261905,0.478261,0.338462,,,,42,0.9888,3734,3692,42
7,0.09,15,0.95,10,26,13,23,36,0.277778,0.434783,0.338983,,,,36,0.9904,3734,3698,36
7,0.09,15,0.99,10,15,13,23,25,0.4,0.434783,0.416667,,,,25,0.9933,3734,3709,25
7,0.1,1,0.5,14,230,9,23,244,0.057377,0.608696,0.104869,,,,244,0.9335,3670,3426,244
7,0.1,1,0.55,13,175,10,23,188,0.069149,0.565217,0.123223,,,,188,0.9488,3670,3482,188
7,0.1,1,0.6,12,133,11,23,145,0.082759,0.521739,0.142857,,,,145,0.9605,3670,3525,145
7,0.1,1,0.65,12,107,11,23,119,0.10084,0.521739,0.169014,,,,119,0.9676,3670,3551,119
7,0.1,1,0.7,12,89,11,23,101,0.118812,0.521739,0.193548,,,,101,0.9725,3670,3569,101
7,0.1,1,0.75,12,74,11,23,86,0.139535,0.521739,0.220183,,,,86,0.9766,3670,3584,86
7,0.1,1,0.8,12,56,11,23,68,0.176471,0.521739,0.263736,,,,68,0.9815,3670,3602,68
7,0.1,1,0.85,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9845,3670,3613,57
7,0.1,1,0.9,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.988,3670,3626,44
7,0.1,1,0.95,10,28,13,23,38,0.263158,0.434783,0.327869,,,,38,0.9896,3670,3632,38
7,0.1,1,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.9929,3670,3644,26
7,0.1,2,0.5,14,230,9,23,244,0.057377,0.608696,0.104869,,,,244,0.9335,3670,3426,244
7,0.1,2,0.55,13,175,10,23,188,0.069149,0.565217,0.123223,,,,188,0.9488,3670,3482,188
7,0.1,2,0.6,12,133,11,23,145,0.082759,0.521739,0.142857,,,,145,0.9605,3670,3525,145
7,0.1,2,0.65,12,107,11,23,119,0.10084,0.521739,0.169014,,,,119,0.9676,3670,3551,119
7,0.1,2,0.7,12,89,11,23,101,0.118812,0.521739,0.193548,,,,101,0.9725,3670,3569,101
7,0.1,2,0.75,12,74,11,23,86,0.139535,0.521739,0.220183,,,,86,0.9766,3670,3584,86
7,0.1,2,0.8,12,56,11,23,68,0.176471,0.521739,0.263736,,,,68,0.9815,3670,3602,68
7,0.1,2,0.85,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9845,3670,3613,57
7,0.1,2,0.9,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.988,3670,3626,44
7,0.1,2,0.95,10,28,13,23,38,0.263158,0.434783,0.327869,,,,38,0.9896,3670,3632,38
7,0.1,2,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.9929,3670,3644,26
7,0.1,3,0.5,14,230,9,23,244,0.057377,0.608696,0.104869,,,,244,0.9335,3670,3426,244
7,0.1,3,0.55,13,175,10,23,188,0.069149,0.565217,0.123223,,,,188,0.9488,3670,3482,188
7,0.1,3,0.6,12,133,11,23,145,0.082759,0.521739,0.142857,,,,145,0.9605,3670,3525,145
7,0.1,3,0.65,12,107,11,23,119,0.10084,0.521739,0.169014,,,,119,0.9676,3670,3551,119
7,0.1,3,0.7,12,89,11,23,101,0.118812,0.521739,0.193548,,,,101,0.9725,3670,3569,101
7,0.1,3,0.75,12,74,11,23,86,0.139535,0.521739,0.220183,,,,86,0.9766,3670,3584,86
7,0.1,3,0.8,12,56,11,23,68,0.176471,0.521739,0.263736,,,,68,0.9815,3670,3602,68
7,0.1,3,0.85,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9845,3670,3613,57
7,0.1,3,0.9,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.988,3670,3626,44
7,0.1,3,0.95,10,28,13,23,38,0.263158,0.434783,0.327869,,,,38,0.9896,3670,3632,38
7,0.1,3,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.9929,3670,3644,26
7,0.1,5,0.5,14,230,9,23,244,0.057377,0.608696,0.104869,,,,244,0.9335,3670,3426,244
7,0.1,5,0.55,13,175,10,23,188,0.069149,0.565217,0.123223,,,,188,0.9488,3670,3482,188
7,0.1,5,0.6,12,133,11,23,145,0.082759,0.521739,0.142857,,,,145,0.9605,3670,3525,145
7,0.1,5,0.65,12,107,11,23,119,0.10084,0.521739,0.169014,,,,119,0.9676,3670,3551,119
7,0.1,5,0.7,12,89,11,23,101,0.118812,0.521739,0.193548,,,,101,0.9725,3670,3569,101
7,0.1,5,0.75,12,74,11,23,86,0.139535,0.521739,0.220183,,,,86,0.9766,3670,3584,86
7,0.1,5,0.8,12,56,11,23,68,0.176471,0.521739,0.263736,,,,68,0.9815,3670,3602,68
7,0.1,5,0.85,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9845,3670,3613,57
7,0.1,5,0.9,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.988,3670,3626,44
7,0.1,5,0.95,10,28,13,23,38,0.263158,0.434783,0.327869,,,,38,0.9896,3670,3632,38
7,0.1,5,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.9929,3670,3644,26
7,0.1,7,0.5,14,230,9,23,244,0.057377,0.608696,0.104869,,,,244,0.9335,3670,3426,244
7,0.1,7,0.55,13,175,10,23,188,0.069149,0.565217,0.123223,,,,188,0.9488,3670,3482,188
7,0.1,7,0.6,12,133,11,23,145,0.082759,0.521739,0.142857,,,,145,0.9605,3670,3525,145
7,0.1,7,0.65,12,107,11,23,119,0.10084,0.521739,0.169014,,,,119,0.9676,3670,3551,119
7,0.1,7,0.7,12,89,11,23,101,0.118812,0.521739,0.193548,,,,101,0.9725,3670,3569,101
7,0.1,7,0.75,12,74,11,23,86,0.139535,0.521739,0.220183,,,,86,0.9766,3670,3584,86
7,0.1,7,0.8,12,56,11,23,68,0.176471,0.521739,0.263736,,,,68,0.9815,3670,3602,68
7,0.1,7,0.85,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9845,3670,3613,57
7,0.1,7,0.9,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.988,3670,3626,44
7,0.1,7,0.95,10,28,13,23,38,0.263158,0.434783,0.327869,,,,38,0.9896,3670,3632,38
7,0.1,7,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.9929,3670,3644,26
7,0.1,10,0.5,14,229,9,23,243,0.057613,0.608696,0.105263,,,,243,0.9338,3670,3427,243
7,0.1,10,0.55,13,174,10,23,187,0.069519,0.565217,0.12381,,,,187,0.949,3670,3483,187
7,0.1,10,0.6,12,132,11,23,144,0.083333,0.521739,0.143713,,,,144,0.9608,3670,3526,144
7,0.1,10,0.65,12,106,11,23,118,0.101695,0.521739,0.170213,,,,118,0.9678,3670,3552,118
7,0.1,10,0.7,12,88,11,23,100,0.12,0.521739,0.195122,,,,100,0.9728,3670,3570,100
7,0.1,10,0.75,12,73,11,23,85,0.141176,0.521739,0.222222,,,,85,0.9768,3670,3585,85
7,0.1,10,0.8,12,55,11,23,67,0.179104,0.521739,0.266667,,,,67,0.9817,3670,3603,67
7,0.1,10,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.9847,3670,3614,56
7,0.1,10,0.9,11,32,12,23,43,0.255814,0.478261,0.333333,,,,43,0.9883,3670,3627,43
7,0.1,10,0.95,10,27,13,23,37,0.27027,0.434783,0.333333,,,,37,0.9899,3670,3633,37
7,0.1,10,0.99,10,15,13,23,25,0.4,0.434783,0.416667,,,,25,0.9932,3670,3645,25
7,0.1,15,0.5,13,220,10,23,233,0.055794,0.565217,0.101562,,,,233,0.9365,3670,3437,233
7,0.1,15,0.55,13,167,10,23,180,0.072222,0.565217,0.128079,,,,180,0.951,3670,3490,180
7,0.1,15,0.6,12,129,11,23,141,0.085106,0.521739,0.146341,,,,141,0.9616,3670,3529,141
7,0.1,15,0.65,12,104,11,23,116,0.103448,0.521739,0.172662,,,,116,0.9684,3670,3554,116
7,0.1,15,0.7,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.973,3670,3571,99
7,0.1,15,0.75,12,72,11,23,84,0.142857,0.521739,0.224299,,,,84,0.9771,3670,3586,84
7,0.1,15,0.8,12,55,11,23,67,0.179104,0.521739,0.266667,,,,67,0.9817,3670,3603,67
7,0.1,15,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.9847,3670,3614,56
7,0.1,15,0.9,11,32,12,23,43,0.255814,0.478261,0.333333,,,,43,0.9883,3670,3627,43
7,0.1,15,0.95,10,27,13,23,37,0.27027,0.434783,0.333333,,,,37,0.9899,3670,3633,37
7,0.1,15,0.99,10,15,13,23,25,0.4,0.434783,0.416667,,,,25,0.9932,3670,3645,25
7,0.11,1,0.5,14,240,9,23,254,0.055118,0.608696,0.101083,,,,254,0.9293,3595,3341,254
7,0.11,1,0.55,13,185,10,23,198,0.065657,0.565217,0.117647,,,,198,0.9449,3595,3397,198
7,0.11,1,0.6,12,139,11,23,151,0.07947,0.521739,0.137931,,,,151,0.958,3595,3444,151
7,0.11,1,0.65,12,112,11,23,124,0.096774,0.521739,0.163265,,,,124,0.9655,3595,3471,124
7,0.11,1,0.7,12,93,11,23,105,0.114286,0.521739,0.1875,,,,105,0.9708,3595,3490,105
7,0.11,1,0.75,12,78,11,23,90,0.133333,0.521739,0.212389,,,,90,0.975,3595,3505,90
7,0.11,1,0.8,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9805,3595,3525,70
7,0.11,1,0.85,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9839,3595,3537,58
7,0.11,1,0.9,11,34,12,23,45,0.244444,0.478261,0.323529,,,,45,0.9875,3595,3550,45
7,0.11,1,0.95,10,29,13,23,39,0.25641,0.434783,0.322581,,,,39,0.9892,3595,3556,39
7,0.11,1,0.99,10,17,13,23,27,0.37037,0.434783,0.4,,,,27,0.9925,3595,3568,27
7,0.11,2,0.5,14,240,9,23,254,0.055118,0.608696,0.101083,,,,254,0.9293,3595,3341,254
7,0.11,2,0.55,13,185,10,23,198,0.065657,0.565217,0.117647,,,,198,0.9449,3595,3397,198
7,0.11,2,0.6,12,139,11,23,151,0.07947,0.521739,0.137931,,,,151,0.958,3595,3444,151
7,0.11,2,0.65,12,112,11,23,124,0.096774,0.521739,0.163265,,,,124,0.9655,3595,3471,124
7,0.11,2,0.7,12,93,11,23,105,0.114286,0.521739,0.1875,,,,105,0.9708,3595,3490,105
7,0.11,2,0.75,12,78,11,23,90,0.133333,0.521739,0.212389,,,,90,0.975,3595,3505,90
7,0.11,2,0.8,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9805,3595,3525,70
7,0.11,2,0.85,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9839,3595,3537,58
7,0.11,2,0.9,11,34,12,23,45,0.244444,0.478261,0.323529,,,,45,0.9875,3595,3550,45
7,0.11,2,0.95,10,29,13,23,39,0.25641,0.434783,0.322581,,,,39,0.9892,3595,3556,39
7,0.11,2,0.99,10,17,13,23,27,0.37037,0.434783,0.4,,,,27,0.9925,3595,3568,27
7,0.11,3,0.5,14,240,9,23,254,0.055118,0.608696,0.101083,,,,254,0.9293,3595,3341,254
7,0.11,3,0.55,13,185,10,23,198,0.065657,0.565217,0.117647,,,,198,0.9449,3595,3397,198
7,0.11,3,0.6,12,139,11,23,151,0.07947,0.521739,0.137931,,,,151,0.958,3595,3444,151
7,0.11,3,0.65,12,112,11,23,124,0.096774,0.521739,0.163265,,,,124,0.9655,3595,3471,124
7,0.11,3,0.7,12,93,11,23,105,0.114286,0.521739,0.1875,,,,105,0.9708,3595,3490,105
7,0.11,3,0.75,12,78,11,23,90,0.133333,0.521739,0.212389,,,,90,0.975,3595,3505,90
7,0.11,3,0.8,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9805,3595,3525,70
7,0.11,3,0.85,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9839,3595,3537,58
7,0.11,3,0.9,11,34,12,23,45,0.244444,0.478261,0.323529,,,,45,0.9875,3595,3550,45
7,0.11,3,0.95,10,29,13,23,39,0.25641,0.434783,0.322581,,,,39,0.9892,3595,3556,39
7,0.11,3,0.99,10,17,13,23,27,0.37037,0.434783,0.4,,,,27,0.9925,3595,3568,27
7,0.11,5,0.5,14,240,9,23,254,0.055118,0.608696,0.101083,,,,254,0.9293,3595,3341,254
7,0.11,5,0.55,13,185,10,23,198,0.065657,0.565217,0.117647,,,,198,0.9449,3595,3397,198
7,0.11,5,0.6,12,139,11,23,151,0.07947,0.521739,0.137931,,,,151,0.958,3595,3444,151
7,0.11,5,0.65,12,112,11,23,124,0.096774,0.521739,0.163265,,,,124,0.9655,3595,3471,124
7,0.11,5,0.7,12,93,11,23,105,0.114286,0.521739,0.1875,,,,105,0.9708,3595,3490,105
7,0.11,5,0.75,12,78,11,23,90,0.133333,0.521739,0.212389,,,,90,0.975,3595,3505,90
7,0.11,5,0.8,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9805,3595,3525,70
7,0.11,5,0.85,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9839,3595,3537,58
7,0.11,5,0.9,11,34,12,23,45,0.244444,0.478261,0.323529,,,,45,0.9875,3595,3550,45
7,0.11,5,0.95,10,29,13,23,39,0.25641,0.434783,0.322581,,,,39,0.9892,3595,3556,39
7,0.11,5,0.99,10,17,13,23,27,0.37037,0.434783,0.4,,,,27,0.9925,3595,3568,27
7,0.11,7,0.5,14,240,9,23,254,0.055118,0.608696,0.101083,,,,254,0.9293,3595,3341,254
7,0.11,7,0.55,13,185,10,23,198,0.065657,0.565217,0.117647,,,,198,0.9449,3595,3397,198
7,0.11,7,0.6,12,139,11,23,151,0.07947,0.521739,0.137931,,,,151,0.958,3595,3444,151
7,0.11,7,0.65,12,112,11,23,124,0.096774,0.521739,0.163265,,,,124,0.9655,3595,3471,124
7,0.11,7,0.7,12,93,11,23,105,0.114286,0.521739,0.1875,,,,105,0.9708,3595,3490,105
7,0.11,7,0.75,12,78,11,23,90,0.133333,0.521739,0.212389,,,,90,0.975,3595,3505,90
7,0.11,7,0.8,12,58,11,23,70,0.171429,0.521739,0.258065,,,,70,0.9805,3595,3525,70
7,0.11,7,0.85,12,46,11,23,58,0.206897,0.521739,0.296296,,,,58,0.9839,3595,3537,58
7,0.11,7,0.9,11,34,12,23,45,0.244444,0.478261,0.323529,,,,45,0.9875,3595,3550,45
7,0.11,7,0.95,10,29,13,23,39,0.25641,0.434783,0.322581,,,,39,0.9892,3595,3556,39
7,0.11,7,0.99,10,17,13,23,27,0.37037,0.434783,0.4,,,,27,0.9925,3595,3568,27
7,0.11,10,0.5,14,239,9,23,253,0.055336,0.608696,0.101449,,,,253,0.9296,3595,3342,253
7,0.11,10,0.55,13,184,10,23,197,0.06599,0.565217,0.118182,,,,197,0.9452,3595,3398,197
7,0.11,10,0.6,12,138,11,23,150,0.08,0.521739,0.138728,,,,150,0.9583,3595,3445,150
7,0.11,10,0.65,12,111,11,23,123,0.097561,0.521739,0.164384,,,,123,0.9658,3595,3472,123
7,0.11,10,0.7,12,92,11,23,104,0.115385,0.521739,0.188976,,,,104,0.9711,3595,3491,104
7,0.11,10,0.75,12,77,11,23,89,0.134831,0.521739,0.214286,,,,89,0.9752,3595,3506,89
7,0.11,10,0.8,12,57,11,23,69,0.173913,0.521739,0.26087,,,,69,0.9808,3595,3526,69
7,0.11,10,0.85,12,45,11,23,57,0.210526,0.521739,0.3,,,,57,0.9841,3595,3538,57
7,0.11,10,0.9,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9878,3595,3551,44
7,0.11,10,0.95,10,28,13,23,38,0.263158,0.434783,0.327869,,,,38,0.9894,3595,3557,38
7,0.11,10,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.9928,3595,3569,26
7,0.11,15,0.5,13,228,10,23,241,0.053942,0.565217,0.098485,,,,241,0.933,3595,3354,241
7,0.11,15,0.55,13,175,10,23,188,0.069149,0.565217,0.123223,,,,188,0.9477,3595,3407,188
7,0.11,15,0.6,12,133,11,23,145,0.082759,0.521739,0.142857,,,,145,0.9597,3595,3450,145
7,0.11,15,0.65,12,107,11,23,119,0.10084,0.521739,0.169014,,,,119,0.9669,3595,3476,119
7,0.11,15,0.7,12,90,11,23,102,0.117647,0.521739,0.192,,,,102,0.9716,3595,3493,102
7,0.11,15,0.75,12,75,11,23,87,0.137931,0.521739,0.218182,,,,87,0.9758,3595,3508,87
7,0.11,15,0.8,12,56,11,23,68,0.176471,0.521739,0.263736,,,,68,0.9811,3595,3527,68
7,0.11,15,0.85,12,44,11,23,56,0.214286,0.521739,0.303797,,,,56,0.9844,3595,3539,56
7,0.11,15,0.9,11,33,12,23,44,0.25,0.478261,0.328358,,,,44,0.9878,3595,3551,44
7,0.11,15,0.95,10,28,13,23,38,0.263158,0.434783,0.327869,,,,38,0.9894,3595,3557,38
7,0.11,15,0.99,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.9928,3595,3569,26
7,0.12,1,0.5,14,250,9,23,264,0.05303,0.608696,0.097561,,,,264,0.9243,3487,3223,264
7,0.12,1,0.55,13,192,10,23,205,0.063415,0.565217,0.114035,,,,205,0.9412,3487,3282,205
7,0.12,1,0.6,12,146,11,23,158,0.075949,0.521739,0.132597,,,,158,0.9547,3487,3329,158
7,0.12,1,0.65,12,117,11,23,129,0.093023,0.521739,0.157895,,,,129,0.963,3487,3358,129
7,0.12,1,0.7,12,96,11,23,108,0.111111,0.521739,0.183206,,,,108,0.969,3487,3379,108
7,0.12,1,0.75,12,81,11,23,93,0.129032,0.521739,0.206897,,,,93,0.9733,3487,3394,93
7,0.12,1,0.8,12,59,11,23,71,0.169014,0.521739,0.255319,,,,71,0.9796,3487,3416,71
7,0.12,1,0.85,12,47,11,23,59,0.20339,0.521739,0.292683,,,,59,0.9831,3487,3428,59
7,0.12,1,0.9,11,35,12,23,46,0.23913,0.478261,0.318841,,,,46,0.9868,3487,3441,46
7,0.12,1,0.95,10,30,13,23,40,0.25,0.434783,0.31746,,,,40,0.9885,3487,3447,40
7,0.12,1,0.99,10,18,13,23,28,0.357143,0.434783,0.392157,,,,28,0.992,3487,3459,28
7,0.12,2,0.5,14,250,9,23,264,0.05303,0.608696,0.097561,,,,264,0.9243,3487,3223,264
7,0.12,2,0.55,13,192,10,23,205,0.063415,0.565217,0.114035,,,,205,0.9412,3487,3282,205
7,0.12,2,0.6,12,146,11,23,158,0.075949,0.521739,0.132597,,,,158,0.9547,3487,3329,158
7,0.12,2,0.65,12,117,11,23,129,0.093023,0.521739,0.157895,,,,129,0.963,3487,3358,129
7,0.12,2,0.7,12,96,11,23,108,0.111111,0.521739,0.183206,,,,108,0.969,3487,3379,108
7,0.12,2,0.75,12,81,11,23,93,0.129032,0.521739,0.206897,,,,93,0.9733,3487,3394,93
7,0.12,2,0.8,12,59,11,23,71,0.169014,0.521739,0.255319,,,,71,0.9796,3487,3416,71
7,0.12,2,0.85,12,47,11,23,59,0.20339,0.521739,0.292683,,,,59,0.9831,3487,3428,59
7,0.12,2,0.9,11,35,12,23,46,0.23913,0.478261,0.318841,,,,46,0.9868,3487,3441,46
7,0.12,2,0.95,10,30,13,23,40,0.25,0.434783,0.31746,,,,40,0.9885,3487,3447,40
